Country,srcYear,srcMonth,srcCalendarDay,srcStateName,Name of the power station,Monitored capacity,Available capacity,Power generation report for NTPC Station under (Dated) program,Power generation under todays actual,Power generation under (Dated) program,Power generation under till date actual,Coal Stock,Capacity under outage,Maintenance Start Date,Expected date or synchronize date
India,2025,Aug-2025,13-Aug-2025,Bihar,BARAUNI TPS_Unit 7,0,0,0,0,0,0,21,0,19/07/2023 15:30,
India,2019,Aug-2019,31-Aug-2019,Maharashtra,MAUDA TPS_Unit 4,660,0,0,0,1476,1083.1,18,660,27/07/2019 01:23,
India,2018,Mar-2018,17-Mar-2018,Telangana,RAMAGUNDEM STPS_Unit 1,200,200,4.32,3.55,1431.44,1373.72,,0,,
India,2018,Dec-2018,03-Dec-2018,Chhattisgarh,SIPAT STPS_Unit 5,500,500,11.26,11.91,2274.78,2878.93,,0,,
India,2021,Sep-2021,23-Sep-2021,Maharashtra,MAUDA TPS_Unit 4,660,660,4.37,9.12,764.51,1503.52,0,0,,
India,2024,Sep-2024,05-Sep-2024,Odisha,TALCHER STPS_Unit 1,500,500,11.63,10.29,1839.15,1624.23,9,0,,
India,2020,Jun-2020,03-Jun-2020,Odisha,TALCHER (OLD) TPS_Unit 4,60,60,1.37,1.27,87.11,87.81,40,0,,
India,2022,Jun-2022,13-Jun-2022,Madhya Pradesh,VINDHYACHAL STPS_Unit 9,500,500,10.23,11.89,756.99,860.64,25,0,,
India,2019,Aug-2019,07-Aug-2019,Uttar Pradesh,RIHAND STPS_Unit 6,500,500,10.4,11.85,1032.4,1426.45,15,0,,
India,2023,Oct-2023,19-Oct-2023,Chhattisgarh,KORBA STPS_Unit 3,200,200,4.68,4.75,782.92,761.7,10,0,,
India,2018,Mar-2018,08-Mar-2018,Bihar,KAHALGAON TPS_Unit 6,500,500,10,11.71,3061,3002.94,,0,,
India,2024,Apr-2024,04-Apr-2024,Chhattisgarh,KORBA STPS_Unit 2,200,200,4.7,4.79,18.8,18.97,9,0,,
India,2022,Apr-2022,01-Apr-2022,Odisha,TALCHER STPS_Unit 5,500,500,10.8,11.95,10.8,11.95,17,0,,
India,2019,Oct-2019,06-Oct-2019,Uttar Pradesh,UNCHAHAR TPS_Unit 6,500,500,8.39,7.43,1588.34,1543.93,8,0,,
India,2017,Sep-2017,09-Sep-2017,Assam,BONGAIGAON TPP_Unit 3,0,0,0,0,0,0,,0,,
India,2022,Jun-2022,15-Jun-2022,Madhya Pradesh,VINDHYACHAL STPS_Unit 1,210,210,4.67,4.67,354.05,373.82,25,0,,
India,2025,Jun-2025,02-Jun-2025,Bihar,BARAUNI TPS_Unit 8,250,250,5.33,5.32,330.66,288.65,37,0,,
India,2019,Dec-2019,13-Dec-2019,Odisha,TALCHER (OLD) TPS_Unit 5,110,110,2.32,1.36,552.16,484.87,12,0,09/12/2019 1:45,13/12/2019 05:20
India,2021,Feb-2021,10-Feb-2021,Madhya Pradesh,VINDHYACHAL STPS_Unit 7,500,500,10.54,11.79,3013.4,3459.39,21,0,,
India,2024,May-2024,15-May-2024,Uttar Pradesh,RIHAND STPS_Unit 3,500,500,11.65,11.94,523.75,530.42,26,0,,
India,2019,Sep-2019,18-Sep-2019,Bihar,BARAUNI TPS_Unit 7,105,105,1.7,1.6,292.6,45.5,,0,,
India,2023,Jul-23,09-Jul-23,Maharashtra,SOLAPUR STPS_Unit 1,660,660,8.94,10.13,1105.46,621.15,14,0,,
India,2022,Sep-2022,03-Sep-2022,Bihar,BARAUNI TPS_Unit 8,250,0,2.8,3.75,433.4,658.24,23,250,20/08/2022 20:00,03/09/2022 2:31
India,2024,Oct-2024,05-Oct-2024,Madhya Pradesh,VINDHYACHAL STPS_Unit 5,210,210,4.9,4.52,924.5,825.45,8,0,,
India,2020,Aug-2020,04-Aug-2020,Bihar,KAHALGAON TPS_Unit 7,500,500,8.42,9.8,1177.68,1200.12,18,0,,
India,2023,Jun-23,09-Jun-23,Chhattisgarh,LARA TPP_Unit 2,800,800,17.5,18.38,1244.5,1278.81,12,0,,
India,2023,Jun-23,23-Jun-23,Madhya Pradesh,VINDHYACHAL STPS_Unit 13,500,500,11.93,11.51,1002.39,951.44,23,0,,
India,2018,Oct-2018,14-Oct-2018,Bihar,BARH II_Unit 5,660,660,12.32,13.76,2430.48,2601.43,,0,,
India,2023,Jan-2023,12-Jan-2023,Odisha,TALCHER STPS_Unit 6,500,500,10.81,11.59,2772.72,2782,18,0,,
India,2025,Apr-2025,29-Apr-2025,Uttar Pradesh,RIHAND STPS_Unit 2,500,500,11.3,10.67,327.7,273.74,23,0,,
India,2025,May-2025,14-May-2025,Karnataka,KUDGI STPP_Unit 1,800,800,12.29,11.69,564.06,536.27,12,0,,
India,2023,Feb-2023,04-Feb-2023,Bihar,BARH STPS_Unit 1,660,0,7.89,0.23,2394.56,3404.23,28,660,01/02/2023 13:03,04/02/2023 22:36
India,2020,Sep-2020,17-Sep-2020,Madhya Pradesh,VINDHYACHAL STPS_Unit 3,210,210,3.93,4.8,729.81,760.96,6,0,,
India,2021,Mar-2021,31-Mar-2021,Telangana,RAMAGUNDEM STPS_Unit 5,500,500,9.65,12.04,3410,3233.37,9,0,,
India,2024,Oct-2024,16-Oct-2024,Uttar Pradesh,SINGRAULI STPS_Unit 1,200,200,4.65,4.78,926.4,896.58,10,0,,
India,2017,Dec-2017,30-Dec-2017,Chhattisgarh,SIPAT STPS_Unit 5,500,500,10.81,11.69,2690.3,3118.36,,0,,
India,2019,Jul-2019,08-Jul-2019,Odisha,TALCHER (OLD) TPS_Unit 5,110,110,2.32,2.43,231.56,253.58,11,0,,
India,2021,Apr-2021,15-Apr-2021,Bihar,KAHALGAON TPS_Unit 5,500,500,0,11.93,37,176.29,13,0,,
India,2021,Apr-2021,25-Apr-2021,Odisha,TALCHER (OLD) TPS_Unit 1,60,0,1.17,0,29.25,0,0,60,22/03/2021 15:13,
India,2022,Nov-2022,28-Nov-2022,Uttar Pradesh,DADRI (NCTPP)_Unit 1,210,210,1.6,3.58,425.8,823.82,16,0,,
India,2023,Aug-23,23-Aug-23,Madhya Pradesh,VINDHYACHAL STPS_Unit 9,500,500,11.65,11.4,1279.95,1641.01,20,0,,
India,2018,Oct-2018,29-Oct-2018,Madhya Pradesh,VINDHYACHAL STPS_Unit 8,500,500,10.97,9.83,1996.13,1784.21,,0,,
India,2023,Jun-23,04-Jun-23,Uttar Pradesh,SINGRAULI STPS_Unit 3,200,200,4.4,4.89,285.6,296.75,14,0,,
India,2018,May-2018,10-May-2018,Odisha,TALCHER STPS_Unit 1,500,500,10.26,12.13,409.6,466.76,,0,,
India,2021,Aug-2021,30-Aug-2021,West Bengal,FARAKKA STPS_Unit 1,200,0,2.87,0,436.1,322.13,2,200,11/07/2021 0:12,01/09/2021 0:00
India,2023,Apr-2023,18-Apr-2023,Uttar Pradesh,SINGRAULI STPS_Unit 7,500,500,11.03,11.54,198.54,202.23,15,0,,
India,2023,Jul-23,15-Jul-23,Chhattisgarh,SIPAT STPS_Unit 4,500,500,11.19,11.74,1186.85,1211.53,21,0,,
India,2025,Mar-2025,06-Mar-2025,Uttar Pradesh,UNCHAHAR TPS_Unit 6,500,500,8.26,10.67,2793.56,3122.77,13,0,,
India,2017,Dec-2017,25-Dec-2017,Rajasthan,ANTA CCPP,419.33,0,1.7,0,437.5,362.62,,419.33,,
India,2021,Sep-2021,10-Sep-2021,Odisha,TALCHER (OLD) TPS_Unit 5,0,0,2.3,0,379,0,,0,23/03/2021 05:05,
India,2023,Jul-23,20-Jul-23,Bihar,KAHALGAON TPS_Unit 7,500,500,11,11.5,1221,1082.3,11,0,,
India,2024,Oct-2024,31-Oct-2024,Jharkhand,NORTH KARANPURA TPP_Unit 3,0,0,9.35,0,290,0,30,0,,
India,2020,Jul-2020,12-Jul-2020,Chhattisgarh,KORBA STPS_Unit 1,200,200,4.1,4.61,458.2,479.41,16,0,,
India,2022,Jul-2022,06-Jul-2022,Bihar,BARH STPS_Unit 4,660,660,12,14.87,1193,1405.32,5,0,,
India,2021,Oct-2021,28-Oct-2021,Uttar Pradesh,TANDA TPS_Unit 6,660,660,3.94,10.83,593.32,1759.11,5,0,,
India,2021,Jun-2021,09-Jun-2021,Madhya Pradesh,VINDHYACHAL STPS_Unit 5,210,210,4.93,4.89,345.37,288.01,8,0,,
India,2019,Dec-2019,25-Dec-2019,Chhattisgarh,SIPAT STPS_Unit 2,660,660,13,15.73,3499,3765.94,6,0,,
India,2021,Sep-2021,01-Sep-2021,Maharashtra,SOLAPUR STPS_Unit 2,660,660,3.3,10.23,507.3,494.42,9,0,03/10/2019 14:53,
India,2018,Oct-2018,11-Oct-2018,Maharashtra,MAUDA TPS_Unit 1,500,500,4.68,11.2,793.48,1330.01,,0,,
India,2019,Mar-2019,08-Mar-2019,Madhya Pradesh,VINDHYACHAL STPS_Unit 3,210,210,3.68,4.83,1277.44,1570.1,,0,,
India,2023,Aug-2023,28-Aug-2023,Assam,BONGAIGAON TPP_Unit 2,250,250,4.68,3.41,749.04,722.71,4,0,,
India,2022,Feb-2022,21-Feb-2022,Maharashtra,SOLAPUR STPS_Unit 2,660,660,3.29,11.99,1075.09,2092,12,0,03/10/2019 14:53,
India,2025,Nov-2025,30-Nov-2025,Uttar Pradesh,SINGRAULI STPS_Unit 6,500,500,11.3,10.39,2759,1763.75,10,0,,
India,2022,Apr-2022,23-Apr-2022,Uttar Pradesh,AURAIYA CCPP,663.36,0,1.65,0.46,37.95,12.13,,663.36,,
India,2024,Aug-2024,20-Aug-2024,Chhattisgarh,KORBA STPS_Unit 1,200,200,4.68,4.74,663.6,659.1,8,0,,
India,2019,Mar-2019,15-Mar-2019,Madhya Pradesh,VINDHYACHAL STPS_Unit 5,210,210,3.68,4.56,1303.2,1500.98,,0,,
India,2017,Oct-2017,08-Oct-2017,Delhi,BADARPUR TPS_Unit 5,210,210,2.9,3.98,554.2,807.27,,0,,
India,2021,Aug-2021,25-Aug-2021,West Bengal,FARAKKA STPS_Unit 2,200,0,2.87,0.8,421.75,452.53,3,200,17/08/2021 15:03,25/08/2021 14:53
India,2022,Feb-2022,14-Feb-2022,Bihar,KAHALGAON TPS_Unit 6,500,500,6.43,10.53,2060.02,3265.31,2,0,,
India,2024,Feb-2024,18-Feb-2024,Bihar,KAHALGAON TPS_Unit 3,210,210,4.83,4.61,1396.94,1220.33,11,0,,
India,2019,May-2019,15-May-2019,Uttar Pradesh,TANDA TPS_Unit 2,110,0,2,0,90,45.89,82,110,25/04/2019 00:35,
India,2021,Apr-2021,25-Apr-2021,Bihar,BARAUNI TPS_Unit 7,105,0,0.53,0,13.25,0,18,105,17/03/2021 21:23,
India,2021,Aug-2021,03-Aug-2021,Uttar Pradesh,UNCHAHAR TPS_Unit 1,210,0,2.48,0,310.44,356.23,8,210,28/07/2021 00:56,04/08/2021 0:00
India,2023,May-2023,16-May-2023,Telangana,RAMAGUNDEM STPS_Unit 4,500,500,11.03,10.13,507.48,475.4,10,0,,
India,2018,Oct-2018,24-Oct-2018,Madhya Pradesh,VINDHYACHAL STPS_Unit 11,500,500,8.87,11.97,1835.88,2439.61,,0,,
India,2021,May-2021,12-May-2021,Madhya Pradesh,VINDHYACHAL STPS_Unit 11,500,500,11.35,12,477.2,505.47,9,0,,
India,2022,Jul-2022,04-Jul-2022,Madhya Pradesh,GADARWARA TPP_Unit 2,800,800,12.1,15.56,1180.4,1361.27,14,0,,
India,2024,Oct-2024,01-Oct-2024,Madhya Pradesh,VINDHYACHAL STPS_Unit 10,500,500,11.77,11.71,1748.77,1605.76,9,0,,
India,2022,May-2022,25-May-2022,Jharkhand,NORTH KARANPURA TPP_Unit 1,0,0,2.81,0,159.25,0,,0,,
India,2018,Jun-2018,10-Jun-2018,Uttar Pradesh,UNCHAHAR TPS_Unit 5,210,210,3.8,3.15,178.8,169.39,,0,,
India,2020,Sep-2020,05-Sep-2020,Chhattisgarh,SIPAT STPS_Unit 5,500,500,11.1,12.1,1299.5,1857.98,6,0,,
India,2019,Dec-2019,22-Dec-2019,Madhya Pradesh,VINDHYACHAL STPS_Unit 13,500,500,9.87,10.78,2629.14,2986.69,11,0,,
India,2021,Nov-2021,03-Nov-2021,Bihar,BARH II_Unit 4,660,660,12.17,11.16,2639.51,2588.37,12,0,,
India,2019,Jan-2019,11-Jan-2019,Telangana,RAMAGUNDEM STPS_Unit 3,200,200,4.06,4.19,1162.66,1199.71,,0,,
India,2025,Mar-2025,23-Mar-2025,Uttar Pradesh,UNCHAHAR TPS_Unit 6,500,500,8.26,9.44,2933.98,3297.71,14,0,,
India,2018,Aug-2018,14-Aug-2018,Uttar Pradesh,RIHAND STPS_Unit 5,500,500,10.26,11.79,1395.64,1464.5,,0,,
India,2024,Apr-2024,25-Apr-2024,Bihar,KAHALGAON TPS_Unit 7,500,500,10.83,11.47,270.75,285.6,15,0,,
India,2017,Nov-2017,16-Nov-2017,Odisha,TALCHER STPS_Unit 4,500,500,11.73,10.39,2168.68,2011.19,,0,,
India,2025,Jan-2025,09-Jan-2025,Madhya Pradesh,VINDHYACHAL STPS_Unit 4,210,210,4.94,4.73,1225.46,1048.02,20,0,,
India,2025,Mar-2025,26-Mar-2025,Madhya Pradesh,VINDHYACHAL STPS_Unit 11,500,500,11.65,11.38,4191.9,4062,21,0,,
India,2023,Aug-23,05-Aug-23,Uttar Pradesh,RIHAND STPS_Unit 6,500,500,11.74,11.68,1493.7,1440.14,27,0,,
India,2018,Feb-2018,08-Feb-2018,Uttar Pradesh,SINGRAULI STPS_Unit 3,200,200,4.36,3.98,1212.88,1182.12,,0,,
India,2021,Jan-2021,09-Jan-2021,Karnataka,KUDGI STPP_Unit 1,800,800,0,12.83,1350,442.86,22,0,,
India,2022,Mar-2022,21-Mar-2022,West Bengal,FARAKKA STPS_Unit 4,500,500,7.19,11.89,2547.99,2475.66,3,0,,
India,2024,Apr-2024,02-Apr-2024,Uttar Pradesh,TANDA TPS_Unit 4,110,0,2.1,0,4.2,0.64,35,110,01/04/2024 15:15,
India,2023,Jun-23,25-Jun-23,Bihar,KAHALGAON TPS_Unit 7,500,500,11,8.96,946,826.56,8,0,,
India,2021,Feb-2021,04-Feb-2021,Madhya Pradesh,VINDHYACHAL STPS_Unit 7,500,500,10.54,6.57,2950.16,3414.72,19,0,04/02/2021 14:01,07/02/2021 0:00
India,2025,Nov-2025,07-Nov-2025,Uttar Pradesh,DADRI (NCTPP)_Unit 4,210,210,3.23,3,758.61,601.91,27,0,,
India,2023,Jan-2023,20-Jan-2023,Odisha,TALCHER STPS_Unit 4,500,500,9.94,11.57,2929.8,3388.36,17,0,,
India,2021,Nov-2021,19-Nov-2021,Chhattisgarh,SIPAT STPS_Unit 2,660,660,13.5,15.54,3152.5,3504.69,12,0,,
India,2021,Apr-2021,21-Apr-2021,Bihar,KAHALGAON TPS_Unit 2,210,210,2.7,4.61,56.7,100.62,12,0,,
India,2020,Jun-2020,01-Jun-2020,Uttar Pradesh,RIHAND STPS_Unit 3,500,500,10.87,11.19,678.87,689.42,4,0,,
India,2023,Sep-2023,29-Sep-2023,Telangana,RAMAGUNDEM STPS_Unit 4,500,500,11.03,8.74,2007.87,1642.62,5,0,,
India,2024,Jul-2024,02-Jul-2024,Maharashtra,SOLAPUR STPS_Unit 2,660,660,10.68,10.48,1042.36,873.04,41,0,,
India,2018,Jun-2018,08-Jun-2018,Uttar Pradesh,RIHAND STPS_Unit 6,500,500,10.47,12.09,732.23,790.44,,0,,
India,2023,Aug-23,06-Aug-23,West Bengal,FARAKKA STPS_Unit 3,200,0,4.19,1.07,542.14,506.71,16,200,06-08-2023 5:40,
India,2018,Apr-2018,09-Apr-2018,Maharashtra,SOLAPUR_Unit 1,660,660,7.13,9.67,64.17,95.5,,0,,
India,2020,Nov-2020,20-Nov-2020,Maharashtra,SOLAPUR_Unit 2,660,660,6.73,8.77,795.6,223.18,46,0,14/11/2020 11:05,20/11/2020 01:30
India,2017,Oct-2017,24-Oct-2017,Madhya Pradesh,VINDHYACHAL STPS_Unit 1,210,210,3.71,5.12,741.04,927.8,,0,,
India,2022,Mar-2022,02-Mar-2022,Uttar Pradesh,TANDA TPS_Unit 5,660,660,13.87,12.68,4457.74,3498.01,15,0,,
India,2019,Sep-2019,01-Sep-2019,Madhya Pradesh,VINDHYACHAL STPS_Unit 13,500,500,9.87,10.45,1523.87,1741.17,10,0,,
India,2023,Nov-2023,16-Nov-2023,West Bengal,FARAKKA STPS_Unit 3,200,200,4.33,3.41,956.28,898.71,5,0,,
India,2021,Jan-2021,04-Jan-2021,Bihar,KAHALGAON TPS_Unit 6,500,500,10.48,10.44,2601.92,1628.84,30,0,,
India,2024,Jul-2024,12-Jul-2024,Maharashtra,MAUDA TPS_Unit 3,660,660,12.9,12.6,1389.8,1083.43,22,0,,
India,2020,Jan-2020,11-Jan-2020,West Bengal,FARAKKA STPS_Unit 3,200,0,4.06,0,1024.66,1035.13,4,200,23/12/2019 13:02,
India,2019,Feb-2019,25-Feb-2019,Madhya Pradesh,VINDHYACHAL STPS_Unit 4,210,210,3.71,4.91,1236.75,1579.15,,0,,
India,2025,Oct-2025,10-Oct-2025,Bihar,BARH STPS_Unit 3,660,660,10.68,8.16,2074.8,777.6,19,0,29/09/2025 12:57,10/10/2025 2:07
India,2021,Apr-2021,19-Apr-2021,Bihar,KAHALGAON TPS_Unit 2,210,210,2.7,4.78,51.3,91.26,12,0,,
India,2021,Jan-2021,11-Jan-2021,West Bengal,FARAKKA STPS_Unit 3,200,200,3.87,4.11,1118.57,774.03,18,0,,
India,2019,Feb-2019,05-Feb-2019,Uttar Pradesh,DADRI (NCTPP)_Unit 5,490,490,6.57,9.27,1880.85,2915.26,,0,,
India,2022,Oct-2022,06-Oct-2022,Uttar Pradesh,TANDA TPS_Unit 5,660,660,9.87,11.37,1920.22,2394.94,6,0,,
India,2023,Jul-23,27-Jul-23,Bihar,KAHALGAON TPS_Unit 6,500,0,11,0.95,1298,1116,11,500,25-07-2023 19:56,27-07-2023 19:19
India,2024,Oct-2024,11-Oct-2024,Telangana,RAMAGUNDEM STPS_Unit 7,500,500,0,7.42,1923,1683.19,12,0,,
India,2024,Jan-2024,25-Jan-2024,West Bengal,FARAKKA STPS_Unit 6,500,0,9.16,0,2718,2811.51,28,500,15/01/2024 00:01,28/01/2024 00:00
India,2025,Jul-2025,19-Jul-2025,Bihar,BARH STPS_Unit 1,660,660,11.13,13.71,1273.47,1146.15,29,0,,
India,2024,Jul-2024,02-Jul-2024,Uttar Pradesh,RIHAND STPS_Unit 1,500,500,11.68,9.88,1085.36,993.55,24,0,,
India,2023,Nov-2023,04-Nov-2023,Telangana,RAMAGUNDEM STPS_Unit 1,200,200,4.6,4.42,1004.4,841.39,7,0,,
India,2017,Oct-2017,17-Oct-2017,Chhattisgarh,SIPAT STPS_Unit 2,660,660,13.39,13.59,2675.63,3068.56,,0,,
India,2022,Feb-2022,06-Feb-2022,Chhattisgarh,KORBA STPS_Unit 5,500,500,0,11.95,3423,3568.05,9,0,,
India,2025,Apr-2025,20-Apr-2025,Odisha,TALCHER STPS_Unit 1,500,500,11.43,10.31,228.6,182.34,13,0,,
India,2025,Apr-2025,15-Apr-2025,Rajasthan,ANTA CCPP,419.33,0,1.1,0,16.5,3.14,,419.33,,
India,2023,Jul-23,26-Jul-23,Gujarat,KAWAS CCPP,656.2,0,1.08,0.84,134.08,201.64,,656.2,,
India,2017,Dec-2017,15-Dec-2017,Telangana,RAMAGUNDEM STPS_Unit 2,200,200,4.52,4.59,1013.8,957.35,,0,,
India,2022,May-2022,23-May-2022,Karnataka,KUDGI STPP_Unit 2,800,0,4.9,6.47,269.7,491.07,4,800,23/05/2022 14:25,
India,2021,May-2021,18-May-2021,West Bengal,FARAKKA STPS_Unit 3,200,200,3.13,2.8,150.34,163.04,23,0,,
India,2021,Jan-2021,28-Jan-2021,Uttar Pradesh,AURAIYA CCPP,663.36,222.38,0.96,0,281.88,641.08,,440.98,,
India,2019,Sep-2019,19-Sep-2019,Uttar Pradesh,RIHAND STPS_Unit 3,500,500,9.7,12.15,1669.3,2005.99,11,0,,
India,2020,Oct-2020,27-Oct-2020,Karnataka,KUDGI STPP_Unit 2,800,0,0,0,538,0,38,800,27/03/2020 09:36,28/10/2020 00:00
India,2024,Apr-2024,02-Apr-2024,Uttar Pradesh,RIHAND STPS_Unit 2,500,500,11.73,11.57,23.46,23.05,26,0,,
India,2018,Aug-2018,19-Aug-2018,Delhi,BADARPUR TPS_Unit 3,95,0,0,0,0,0,,95,09/10/2015 19:52,
India,2025,Dec-2025,17-Dec-2025,Bihar,KAHALGAON TPS_Unit 4,210,210,0,4.15,1105,1001.77,19,0,,
India,2022,Sep-2022,26-Sep-2022,Chhattisgarh,KORBA STPS_Unit 5,500,500,10.57,11.97,1895.82,2068.2,14,0,,
India,2019,Apr-2019,21-Apr-2019,Andhra Pradesh,SIMHADRI_Unit 2,500,500,9.8,8.86,205.8,194.93,17,0,,
India,2018,Jan-2018,25-Jan-2018,Karnataka,KUDGI STPP_Unit 1,800,0,3.58,1.96,1067.5,2237.08,,800,25/01/2018 17:38,25/01/2018
India,2018,Mar-2018,21-Mar-2018,Bihar,BARH I_Unit 1,0,0,0,0,0,0,,0,,
India,2021,Dec-2021,28-Dec-2021,Uttar Pradesh,SINGRAULI STPS_Unit 7,500,0,11.13,0,2638.64,2270.55,18,500,24/12/2021 09:08,
India,2019,Aug-2019,07-Aug-2019,Uttar Pradesh,DADRI (NCTPP)_Unit 5,490,490,7.45,6.78,1037.15,956.41,41,0,,
India,2025,Jun-2025,25-Jun-2025,Madhya Pradesh,VINDHYACHAL STPS_Unit 2,210,0,0,0,364.04,307.4,15,210,12/06/2025 0:45,
India,2023,Mar-2023,28-Mar-2023,Uttar Pradesh,SINGRAULI STPS_Unit 4,200,200,4.55,4.88,1450.4,1468.62,22,0,14/01/2022 08:55,
India,2021,Dec-2021,29-Dec-2021,Odisha,TALCHER STPS_Unit 5,500,500,9.48,10.58,2590.92,2851.42,14,0,,
India,2024,Jul-2024,16-Jul-2024,Chhattisgarh,KORBA STPS_Unit 5,500,500,11.65,11.88,1245.4,1250.73,12,0,,
India,2022,Nov-2022,03-Nov-2022,Madhya Pradesh,VINDHYACHAL STPS_Unit 11,500,500,9.7,11.8,2218.1,2526.59,10,0,,
India,2025,Feb-2025,21-Feb-2025,Bihar,BARH STPS_Unit 3,0,0,6.61,0,1148.81,0,27,0,,
India,2020,Jun-2020,26-Jun-2020,Uttar Pradesh,UNCHAHAR TPS_Unit 4,210,210,3.47,2.9,303.22,97.58,36,0,,
India,2021,Oct-2021,15-Oct-2021,Himachal Pradesh,KOLDAM,800,800,5.1,6.17,2615.5,2541.58,,0,,
India,2018,Apr-2018,11-Apr-2018,Uttar Pradesh,SINGRAULI STPS_Unit 6,500,0,9.93,0,109.23,0,,500,26/03/2018 23:58,
India,2025,May-2025,15-May-2025,Uttar Pradesh,RIHAND STPS_Unit 2,500,500,11.32,10.69,508.8,441.47,23,0,,
India,2020,Oct-2020,19-Oct-2020,Uttar Pradesh,TANDA TPS_Unit 6,0,0,7.39,0,147.41,0,28,0,,
India,2025,Sep-2025,17-Sep-2025,Uttar Pradesh,SINGRAULI STPS_Unit 3,200,200,4.5,4.32,763.5,714.84,23,0,,
India,2024,Aug-2024,02-Aug-2024,Gujarat,KAWAS CCPP,656.2,0,2.07,0,261.14,387.03,,656.2,,
India,2019,Jan-2019,01-Jan-2019,Delhi,BADARPUR TPS_Unit 2,0,0,0,0,0,0,,0,24/09/2015 19:52,
India,2024,May-2024,14-May-2024,Uttar Pradesh,TANDA TPS_Unit 5,660,660,13.48,13.14,598.72,599.41,32,0,,
India,2020,Nov-2020,21-Nov-2020,Uttar Pradesh,RIHAND STPS_Unit 6,500,500,8.77,12.01,1786.17,2751.46,19,0,,
India,2021,Jun-2021,26-Jun-2021,Haryana,FARIDABAD CCPP,431.59,293.83,2.23,0,134.98,97.83,,137.76,,
India,2025,Jul-2025,06-Jul-2025,Maharashtra,SOLAPUR STPS_Unit 1,660,660,10.29,9.73,1046.74,879.66,38,0,,
India,2022,Mar-2022,13-Mar-2022,Odisha,DARLIPALI STPS_Unit 1,800,800,12.19,19.15,4080.47,5241.17,16,0,,
India,2019,Jun-2019,07-Jun-2019,Telangana,RAMAGUNDEM STPS_Unit 4,500,500,9.8,10.29,666.6,630.35,26,0,,
India,2024,Jan-2024,26-Jan-2024,Andhra Pradesh,SIMHADRI_Unit 2,500,500,9.71,8.99,2889.46,2504.88,6,0,,
India,2019,Mar-2019,24-Mar-2019,Maharashtra,SOLAPUR_Unit 1,660,0,7.1,0,2551.4,1783.67,,660,14/11/2018 00:23,
India,2023,Apr-2023,14-Apr-2023,Chhattisgarh,KORBA STPS_Unit 1,200,200,4.43,4.84,62.02,67.08,10,0,,
India,2024,Apr-2024,24-Apr-2024,Bihar,KAHALGAON TPS_Unit 1,210,210,4.8,4.23,115.2,108.4,14,0,,
India,2019,Jul-2019,01-Jul-2019,Chhattisgarh,LARA TPP_Unit 1,800,0,5.74,0,528.74,114.21,,800,27/06/2019 06:12,
India,2021,Aug-2021,29-Aug-2021,Uttar Pradesh,UNCHAHAR TPS_Unit 6,500,500,5.39,7.58,814.31,1244.13,2,0,,
India,2019,Dec-2019,03-Dec-2019,Andhra Pradesh,SIMHADRI_Unit 3,500,500,0,8.09,1964,1624.71,14,0,27/09/2019 23:00,
India,2024,Aug-2024,13-Aug-2024,Uttar Pradesh,DADRI (NCTPP)_Unit 5,490,490,10.1,8.8,1290.3,1089.81,40,0,,
India,2023,Sep-2023,28-Sep-2023,Chhattisgarh,KORBA STPS_Unit 6,500,0,11.83,0,2142.24,2027.54,11,500,26/09/2023 16:31,
India,2020,Sep-2020,08-Sep-2020,Bihar,BARH II_Unit 4,660,660,11.37,14.45,1998.96,1159.66,17,0,,
India,2022,Dec-2022,07-Dec-2022,Uttar Pradesh,UNCHAHAR TPS_Unit 6,500,0,7.32,0,1904.24,1818.32,35,500,06/10/2022 0:32,
India,2026,Jan-2026,12-Jan-2026,Andhra Pradesh,SIMHADRI_Unit 3,500,500,8.97,9.49,2308.64,1988.44,20,0,,
India,2021,Mar-2021,27-Mar-2021,Bihar,KAHALGAON TPS_Unit 6,500,500,9.87,11.75,3480.49,2518.04,16,0,,
India,2018,Oct-2018,11-Oct-2018,Odisha,TALCHER STPS_Unit 2,500,500,10.1,11.25,1959.1,1970.86,,0,,
India,2022,Oct-2022,30-Oct-2022,Bihar,BARH STPS_Unit 2,0,0,2.74,0,597.2,0,14,0,,
India,2017,Sep-2017,26-Sep-2017,Uttar Pradesh,RIHAND STPS_Unit 5,500,500,10,11.98,1790,1997.4,,0,,
India,2021,May-2021,20-May-2021,Bihar,BARH I_Unit 2,0,0,0,0,0,0,,0,,
India,2025,Oct-2025,11-Oct-2025,Telangana,RAMAGUNDEM STPS_Unit 6,500,0,9.68,0,1661.48,1260.41,21,500,11/10/2025 0:00,
India,2025,Mar-2025,20-Mar-2025,Maharashtra,MAUDA TPS_Unit 3,660,660,13.19,14.58,4654.8,4147.51,20,0,,
India,2017,Dec-2017,15-Dec-2017,Karnataka,KUDGI STPP_Unit 3,0,0,0,0,0,0,,0,22/08/2017 19:25,
India,2019,Apr-2019,17-Apr-2019,Uttar Pradesh,TANDA TPS_Unit 6,0,0,0,0,0,0,77,0,,
India,2019,May-2019,24-May-2019,Bihar,BARH I_Unit 1,0,0,0,0,0,0,,0,,
India,2020,Mar-2020,14-Mar-2020,Haryana,FARIDABAD CCPP,431.59,137.76,1.12,4.49,384.68,487.21,,293.83,,
India,2023,Oct-2023,10-Oct-2023,West Bengal,FARAKKA STPS_Unit 2,200,200,3.26,4.03,711.6,763.55,2,0,,
